INSERT Address (Street, City, ZIP, Country) VALUES ('Cowley 9','Taylorville',240939,'Czech Republic');
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (439,5763);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (439,5764);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (439,5765);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (439,5759);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (440,5579);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (440,5580);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (440,5581);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (440,5582);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (440,5583);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (440,5584);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (440,5585);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (440,5586);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (440,5587);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (441,3397);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (441,3398);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (441,3399);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (441,3400);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (441,3402);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (441,3403);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (441,3404);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (441,3405);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (441,3406);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (441,3401);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (442,5260);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (443,2053);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (443,2055);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (443,2056);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (443,2057);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (443,2054);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (444,5524);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (445,5524);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (445,5525);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (445,5526);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (446,4246);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (446,4247);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (446,4248);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (446,4250);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (446,4251);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (446,4252);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (446,4249);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (447,5);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (447,6);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (447,7);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (447,8);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (447,9);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (447,10);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (447,11);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (448,5);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (448,6);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (448,7);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (448,8);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (448,9);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (448,10);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (448,11);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (449,5);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (449,7);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (449,8);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (449,9);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (449,10);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (449,6);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (450,4020);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (450,4022);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (450,4021);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (452,4347);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (452,4348);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (452,4349);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (452,4350);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (454,2692);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (455,1584);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (455,1585);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (455,1586);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (455,1587);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (455,1588);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (455,1589);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (455,1590);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (455,1591);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (456,3199);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (456,3200);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (456,3201);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (456,3202);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (456,3203);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (457,3199);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (457,3200);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (457,3201);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (457,3202);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (457,3203);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (457,3204);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (457,3205);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (458,4506);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (458,4507);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (459,877);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (460,877);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (460,878);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (461,1147);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (461,1148);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (461,1149);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (461,1150);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (461,1151);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (461,1152);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (461,1153);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (461,1154);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (461,1155);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (463,256);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (463,258);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (463,259);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (463,260);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (463,261);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (463,262);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (463,257);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (464,2497);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (464,2498);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (464,2499);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (464,2496);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (465,1767);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (465,1768);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (465,1769);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (465,1770);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (465,1771);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (465,1772);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (465,1773);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (466,1927);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (466,1928);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (466,1929);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (466,1930);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (466,1931);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (466,1932);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (466,1933);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (466,1934);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (466,1936);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (466,1937);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (466,1938);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (466,1935);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (467,4959);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (467,4960);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (467,4961);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (468,3701);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (468,3702);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (468,3703);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (468,3704);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (469,1429);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (469,1430);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (470,1429);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (470,1430);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (471,1990);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (471,1991);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (471,1992);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (471,1993);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (473,5524);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (473,5525);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (474,197);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (474,198);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (474,199);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (474,200);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (474,201);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (475,3319);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (475,3320);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (476,3789);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (477,297);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (477,298);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (478,297);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (478,298);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (479,4963);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (479,4964);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (479,4965);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (479,4966);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (479,4967);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (479,4968);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (479,4969);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (479,4970);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (479,4971);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (480,4963);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (481,232);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (481,233);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (482,4738);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (482,4739);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (482,4740);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (482,4741);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (483,4738);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (483,4739);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (483,4740);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (483,4741);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (483,4742);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (483,4743);
INSERT ConferenceDayRegistrations (ConferenceDayReservationID, AttendeeID) VALUES (483,4744);
